DATE,USDEUR,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDHKD,USDNZD,USDSEK,USDSGD,USDNOK,USDKRW,USDTRY,USDMXN
2000-10-12,0.8644,107.58,1.4735,1.7415,0.532,1.5085,3.8,0.3978,9.905,1.7555,9.2925,1124.0,3.8,3.8
2000-10-13,0.8568,107.67,1.4597,1.7595,0.5297,1.5135,3.8,0.3982,9.935,1.7545,9.383,1132.0,3.8,3.8
2000-10-16,0.8489,108.3,1.4455,1.779,0.523,1.5195,3.8,0.395,10.013,1.754,9.4325,1130.0,3.8,3.8
2000-10-17,0.8507,108.15,1.4426,1.7773,0.5188,1.5184,3.8,0.3937,10.007,1.7555,9.45,1136.0,3.8,3.8
2000-10-18,0.8391,107.78,1.4464,1.7875,0.5187,1.52,3.8,0.392,10.115,1.757,9.5775,1140.0,3.8,3.8
2000-10-19,0.8406,108.55,1.4422,1.7875,0.521,1.5112,3.8,0.3945,10.065,1.7523,9.5035,1140.0,3.8,3.8
2000-10-20,0.84,109.04,1.4448,1.7885,0.528,1.5119,3.8,0.4008,10.12,1.7547,9.49,1132.0,3.8,3.8
2000-10-23,0.8364,108.45,1.455,1.7985,0.5274,1.508,3.8,0.4015,10.113,1.7547,9.494,1141.0,3.8,3.8
2000-10-24,0.8364,108.08,1.449,1.8005,0.5256,1.5118,3.8,0.4027,10.128,1.7515,9.524,1138.0,3.8,3.8
2000-10-25,0.827,108.05,1.4335,1.8165,0.5191,1.5164,3.8,0.3998,10.245,1.7545,9.585,1140.0,3.8,3.8
2000-10-26,0.8271,108.36,1.4313,1.825,0.5185,1.5187,3.8,0.4,10.3,1.7553,9.589,1140.0,3.8,3.8
2000-10-27,0.8406,108.75,1.4517,1.8065,0.5233,1.5275,3.8,0.4025,10.1238,1.7558,9.443,1138.0,3.8,3.8
2000-10-30,0.8432,108.99,1.453,1.8068,0.5235,1.5311,3.8,0.4035,10.06,1.7556,9.3725,1140.0,3.8,3.8
2000-10-31,0.8486,109.15,1.4505,1.7978,0.5181,1.5273,3.8,0.3962,9.997,1.7568,9.279,1139.0,3.8,3.8
2000-11-01,0.8584,108.48,1.4452,1.7765,0.5227,1.5263,3.8,0.3955,9.892,1.7447,9.202,1138.3,3.8,3.8
2000-11-02,0.8594,108.39,1.444,1.7799,0.5208,1.5333,3.8,0.3942,9.912,1.7433,9.254,1134.8,3.8,3.8
2000-11-03,0.8614,107.58,1.4484,1.7667,0.5249,1.5348,3.8,0.396,9.915,1.7335,9.231,1136.3,3.8,3.8
2000-11-06,0.8584,107.34,1.432,1.7725,0.528,1.5305,3.8,0.3993,9.998,1.7323,9.302,1135.0,3.8,3.8
2000-11-07,0.8583,107.3,1.431,1.7728,0.528,1.5315,3.8,0.3985,10.001,1.7364,9.276,1139.0,3.8,3.8
2000-11-08,0.8559,107.57,1.4236,1.7775,0.5264,1.5432,3.8,0.3975,10.0,1.7383,9.295,1136.5,3.8,3.8
2000-11-09,0.8574,107.41,1.4242,1.7739,0.5252,1.5455,3.8,0.3995,10.022,1.7405,9.2935,1132.0,3.8,3.8
2000-11-10,0.8625,107.83,1.4305,1.7657,0.522,1.546,3.8,0.397,9.9685,1.7432,9.2825,1137.0,3.8,3.8
2000-11-13,0.8607,107.7,1.4388,1.7637,0.5205,1.5472,3.8,0.3958,10.048,1.7435,9.2945,1141.0,3.8,3.8
2000-11-14,0.8573,108.15,1.4306,1.7723,0.519,1.5445,3.8,0.3958,10.1048,1.744,9.3784,1139.0,3.8,3.8
2000-11-15,0.857,108.75,1.4257,1.7815,0.5203,1.551,3.8,0.3985,10.094,1.7455,9.363,1138.7,3.8,3.8
2000-11-16,0.8532,109.08,1.4228,1.7883,0.5183,1.5523,3.8,0.397,10.14,1.7525,9.371,1141.3,3.8,3.8
2000-11-17,0.8516,108.86,1.423,1.7915,0.519,1.56,3.8,0.4005,10.17,1.7545,9.391,1144.5,3.8,3.8
2000-11-20,0.8486,109.79,1.4222,1.8,0.5134,1.5592,3.8,0.3972,10.2136,1.757,9.418,1157.0,3.8,3.8
2000-11-21,0.8458,110.29,1.416,1.7995,0.5112,1.5553,3.8,0.3932,10.301,1.7569,9.497,1168.0,3.8,3.8
2000-11-22,0.8423,110.16,1.4077,1.805,0.5194,1.5473,3.8,0.3993,10.302,1.7555,9.513,1179.0,3.8,3.8
2000-11-23,,,,,,,,,,,,,,
2000-11-24,0.8382,111.38,1.3997,1.8085,0.5215,1.5396,3.8,0.3993,10.36,1.76,9.56,1191.0,3.8,3.8
2000-11-27,0.85,110.7,1.4155,1.7803,0.5261,1.5348,3.8,0.406,10.2425,1.7542,9.4325,1189.0,3.8,3.8
2000-11-28,0.8547,110.23,1.4182,1.7633,0.5223,1.5371,3.8,0.4057,10.1694,1.756,9.393,1189.0,3.8,3.8
2000-11-29,0.8577,111.28,1.4209,1.7595,0.5228,1.5405,3.8,0.4042,10.133,1.7575,9.37,1204.0,3.8,3.8
2000-11-30,0.8694,110.93,1.421,1.7365,0.5262,1.5355,3.8,0.4092,10.04,1.7547,9.284,1217.0,3.8,3.8
2000-12-01,0.8765,111.15,1.4373,1.7285,0.5372,1.5389,3.8,0.415,9.9,1.749,9.2475,1211.0,3.8,3.8
2000-12-04,0.8875,111.07,1.4523,1.706,0.5431,1.5458,3.8,0.4216,9.725,1.7445,9.1575,1220.0,3.8,3.8
2000-12-05,0.8804,111.0,1.441,1.7153,0.5405,1.5438,3.8,0.4209,9.742,1.7438,9.184,1204.0,3.8,3.8
2000-12-06,0.8877,110.42,1.4365,1.7078,0.5448,1.5323,3.8,0.425,9.63,1.743,9.0711,1201.0,3.8,3.8
2000-12-07,0.8891,110.7,1.44,1.7015,0.547,1.5223,3.8,0.4272,9.713,1.7335,9.125,1201.0,3.8,3.8
2000-12-08,0.8838,111.29,1.4442,1.7063,0.5445,1.5205,3.8,0.4274,9.735,1.7363,9.155,1192.0,3.8,3.8
2000-12-11,0.8771,110.77,1.4554,1.715,0.54,1.5227,3.8,0.4227,9.7205,1.7332,9.211,1184.0,3.8,3.8
2000-12-12,0.8775,111.5,1.448,1.7144,0.542,1.5249,3.8,0.4214,9.7195,1.7355,9.211,1191.0,3.8,3.8
2000-12-13,0.8755,112.4,1.451,1.7175,0.538,1.5205,3.8,0.4205,9.792,1.7415,9.247,1192.1,3.8,3.8
2000-12-14,0.8858,112.42,1.4665,1.699,0.5397,1.5165,3.8,0.4211,9.68,1.738,9.175,1203.0,3.8,3.8
2000-12-15,0.8981,112.55,1.4763,1.6795,0.5458,1.5174,3.8,0.4279,9.6,1.7355,9.028,1208.0,3.8,3.8
2000-12-18,0.8929,112.06,1.4677,1.6845,0.5416,1.5254,3.8,0.431,9.68,1.7373,9.0575,1206.0,3.8,3.8
2000-12-19,0.8902,112.55,1.462,1.694,0.5435,1.522,3.8,0.4292,9.781,1.7375,9.106,1209.0,3.8,3.8
2000-12-20,0.9058,112.58,1.4737,1.6765,0.5491,1.5215,3.8,0.4356,9.59,1.7318,8.996,1218.0,3.8,3.8
2000-12-21,0.9112,112.18,1.4707,1.6722,0.5533,1.5185,3.8,0.4384,9.587,1.7317,8.983,1228.8,3.8,3.8
2000-12-22,0.923,112.75,1.4783,1.6485,0.555,1.5168,3.8,0.4405,9.539,1.7258,8.86,1237.3,3.8,3.8
2000-12-25,,,,,,,,,,,,,,
2000-12-26,0.9292,113.62,1.48,1.6342,0.5588,1.5099,3.8,0.442,9.502,1.727,8.8082,1252.5,3.8,3.8
2000-12-27,0.9304,114.2,1.4912,1.6435,0.559,1.511,3.8,0.4435,9.5725,1.7325,8.8825,1260.0,3.8,3.8
2000-12-28,0.9257,114.62,1.4907,1.645,0.5522,1.5073,3.8,0.4398,9.555,1.7335,8.926,1253.0,3.8,3.8
2000-12-29,0.9388,114.35,1.4955,1.6202,0.556,1.4995,3.8,0.4423,9.444,1.7315,8.801,1267.0,3.8,3.8
2001-01-01,,,,,,,,,,,,,,
2001-01-02,0.9465,114.73,1.4977,1.6075,0.5592,1.4963,3.8,0.4432,9.415,1.737,8.76,1279.0,3.8,3.8
2001-01-03,0.9473,114.26,1.5045,1.6025,0.5635,1.4982,3.8,0.4463,9.445,1.7325,8.76,1271.5,3.8,3.8
2001-01-04,0.9448,115.47,1.493,1.6115,0.5655,1.4985,3.8,0.4457,9.422,1.737,8.7628,1265.0,3.8,3.8
2001-01-05,0.9535,116.19,1.499,1.6025,0.5712,1.5003,3.8,0.4518,9.338,1.7322,8.701,1264.7,3.8,3.8
2001-01-08,0.9486,115.97,1.4969,1.6076,0.566,1.4944,3.8,0.4505,9.418,1.7275,8.7435,1263.6,3.8,3.8
2001-01-09,0.9397,116.64,1.49,1.621,0.5628,1.4973,3.8,0.4475,9.498,1.7328,8.775,1253.3,3.8,3.8
2001-01-10,0.9387,116.26,1.491,1.6255,0.5572,1.4993,3.8,0.4447,9.4325,1.7333,8.725,1270.0,3.8,3.8
2001-01-11,0.952,117.56,1.4965,1.6123,0.5595,1.4978,3.8,0.4495,9.325,1.7352,8.594,1279.2,3.8,3.8
2001-01-12,0.9486,117.76,1.4778,1.6232,0.5557,1.4967,3.8,0.4452,9.344,1.7328,8.6645,1279.2,3.8,3.8
2001-01-15,,,,,,,,,,,,,,
2001-01-16,0.9374,117.28,1.4675,1.639,0.5549,1.5037,3.8,0.445,9.505,1.7338,8.7675,1283.8,3.8,3.8
2001-01-17,0.9306,118.35,1.4723,1.652,0.5514,1.5123,3.8,0.444,9.565,1.734,8.7925,1279.0,3.8,3.8
2001-01-18,0.9446,117.78,1.4755,1.6195,0.5562,1.5162,3.8,0.4472,9.43,1.7393,8.701,1286.0,3.8,3.8
2001-01-19,0.9363,117.23,1.4683,1.6334,0.557,1.5155,3.8,0.4482,9.463,1.738,8.77,1276.12,3.8,3.8
2001-01-22,0.9374,116.62,1.465,1.637,0.5544,1.5072,3.8,0.4467,9.518,1.7373,8.7812,1275.1,3.8,3.8
2001-01-23,0.9389,116.95,1.4715,1.633,0.5528,1.5073,3.8,0.4456,9.532,1.7425,8.813,1275.1,3.8,3.8
2001-01-24,0.9258,118.18,1.4616,1.6547,0.5449,1.5126,3.8,0.4392,9.622,1.7445,8.889,1275.8,3.8,3.8
2001-01-25,0.9219,116.91,1.4605,1.6558,0.5451,1.508,3.8,0.4345,9.69,1.742,8.915,1277.5,3.8,3.8
2001-01-26,0.9213,117.16,1.459,1.6582,0.5432,1.5066,3.8,0.4354,9.631,1.75,8.911,1281.9,3.8,3.8
2001-01-29,0.9181,116.67,1.457,1.656,0.5432,1.501,3.8,0.434,9.6442,1.747,8.9148,1266.0,3.8,3.8
2001-01-30,0.9264,115.75,1.4615,1.6455,0.5474,1.4985,3.8,0.441,9.551,1.746,8.84,1265.5,3.8,3.8
2001-01-31,0.9308,116.39,1.4613,1.6425,0.548,1.4995,3.8,0.4425,9.5227,1.7438,8.8353,1258.0,3.8,3.8
2001-02-01,0.9384,115.33,1.4775,1.633,0.554,1.4948,3.8,0.4477,9.489,1.737,8.755,1257.0,3.8,3.8
2001-02-02,0.9357,115.65,1.4692,1.6425,0.5521,1.4933,3.8,0.445,9.5125,1.739,8.7525,1249.5,3.8,3.8
2001-02-05,0.9395,114.99,1.475,1.6355,0.5508,1.505,3.8,0.4422,9.51,1.7413,8.7275,1263.0,3.8,3.8
2001-02-06,0.9304,114.88,1.4585,1.6538,0.549,1.508,3.8,0.4431,9.567,1.7435,8.78,1259.0,3.8,3.8
2001-02-07,0.9331,116.21,1.4633,1.6475,0.5462,1.511,3.8,0.4436,9.5375,1.7485,8.775,1270.0,3.8,3.8
2001-02-08,0.9184,116.3,1.444,1.6707,0.5361,1.5117,3.8,0.4341,9.672,1.748,8.89,1267.0,3.8,3.8
2001-02-09,0.9267,117.57,1.449,1.656,0.5367,1.509,3.8,0.4385,9.6325,1.747,8.85,1265.0,3.8,3.8
2001-02-12,0.9287,117.62,1.4513,1.6557,0.5381,1.5205,3.8,0.4364,9.662,1.7458,8.8425,1264.1,3.8,3.8
2001-02-13,0.9204,117.3,1.451,1.6683,0.5337,1.5214,3.8,0.434,9.7975,1.7453,8.92,1255.5,3.8,3.8
2001-02-14,0.9197,116.65,1.4578,1.669,0.5282,1.5287,3.8,0.4287,9.833,1.7455,8.9405,1252.5,3.8,3.8
2001-02-15,0.9057,115.67,1.449,1.692,0.524,1.5275,3.8,0.425,9.882,1.7435,9.038,1242.0,3.8,3.8
2001-02-16,0.9162,115.46,1.4505,1.6763,0.5305,1.5368,3.8,0.4303,9.802,1.7386,8.9365,1244.0,3.8,3.8
2001-02-19,,,,,,,,,,,,,,
2001-02-20,0.9096,115.57,1.4436,1.687,0.5224,1.5399,3.8,0.4278,9.8765,1.74,9.055,1234.0,3.8,3.8
2001-02-21,0.9077,116.45,1.4385,1.6897,0.5234,1.537,3.8,0.4295,9.94,1.7445,9.0825,1240.0,3.8,3.8
2001-02-22,0.9069,116.53,1.4447,1.6903,0.5246,1.5378,3.8,0.4302,9.973,1.7445,9.097,1241.1,3.8,3.8
2001-02-23,0.9095,116.15,1.447,1.6885,0.5218,1.5378,3.8,0.4305,9.953,1.7448,9.037,1249.1,3.8,3.8
2001-02-26,0.9093,116.63,1.444,1.6895,0.5213,1.5314,3.8,0.4271,9.922,1.7443,9.036,1247.1,3.8,3.8
2001-02-27,0.9128,116.2,1.4405,1.6837,0.5236,1.5261,3.8,0.4318,9.908,1.741,9.005,1249.5,3.8,3.8
2001-02-28,0.9212,117.28,1.4433,1.6736,0.5248,1.532,3.8,0.4303,9.815,1.7451,8.9225,1254.8,3.8,3.8
2001-03-01,0.9291,117.33,1.4553,1.6557,0.5262,1.5465,3.8,0.433,9.7325,1.7468,8.865,1253.1,3.8,3.8
2001-03-02,0.934,119.06,1.4725,1.6465,0.5292,1.5489,3.8,0.4375,9.682,1.75,8.801,1268.0,3.8,3.8
2001-03-05,0.9289,119.08,1.4687,1.6538,0.5218,1.5475,3.8,0.4327,9.745,1.7565,8.869,1275.0,3.8,3.8
2001-03-06,0.9313,118.87,1.4655,1.6523,0.517,1.5388,3.8,0.4308,9.673,1.7565,8.812,1265.5,3.8,3.8
2001-03-07,0.9274,119.86,1.4612,1.6582,0.509,1.5492,3.8,0.423,9.752,1.7588,8.861,1274.5,3.8,3.8
2001-03-08,0.9281,119.51,1.4667,1.6593,0.5089,1.5497,3.8,0.421,9.746,1.7565,8.845,1272.0,3.8,3.8
2001-03-09,0.9315,119.71,1.4675,1.6545,0.5085,1.548,3.8,0.4195,9.7575,1.7558,8.803,1269.1,3.8,3.8
2001-03-12,0.93,120.63,1.467,1.6555,0.5096,1.5505,3.8,0.4204,9.83,1.7618,8.84,1280.0,3.8,3.8
2001-03-13,0.9148,120.2,1.4513,1.6838,0.5031,1.5477,3.8,0.4157,10.0135,1.7612,8.98,1276.0,3.8,3.8
2001-03-14,0.9133,120.97,1.4497,1.684,0.4981,1.5528,3.8,0.4162,10.0101,1.767,8.963,1278.0,3.8,3.8
2001-03-15,0.9046,122.23,1.4436,1.7002,0.4944,1.5595,3.8,0.4119,10.098,1.77,9.0725,1286.0,3.8,3.8
2001-03-16,0.8929,122.85,1.4265,1.716,0.494,1.5669,3.8,0.4135,10.249,1.7775,9.144,1295.0,3.8,3.8
2001-03-19,0.8985,122.57,1.4237,1.7068,0.4984,1.5698,3.8,0.418,10.195,1.7685,9.03,1298.0,3.8,3.8
2001-03-20,0.9054,122.73,1.4285,1.6957,0.4997,1.5611,3.8,0.4182,10.126,1.7765,9.001,1297.01,3.8,3.8
2001-03-21,0.897,123.62,1.431,1.7085,0.4936,1.573,3.8,0.4145,10.254,1.7855,9.0605,1310.0,3.8,3.8
2001-03-22,0.8881,123.84,1.4223,1.7233,0.4913,1.5742,3.8,0.4137,10.43,1.789,9.1275,1324.0,3.8,3.8
2001-03-23,0.8926,122.64,1.4292,1.7155,0.4963,1.5667,3.8,0.4167,10.253,1.7847,9.06,1310.0,3.8,3.8
2001-03-26,0.8955,122.81,1.4345,1.7155,0.499,1.5545,3.8,0.4145,10.222,1.793,9.0505,1310.7,3.8,3.8
2001-03-27,0.891,122.99,1.429,1.7198,0.4963,1.5693,3.8,0.411,10.237,1.7923,9.112,1312.0,3.8,3.8
2001-03-28,0.8882,122.62,1.4352,1.7245,0.4936,1.5668,3.8,0.4093,10.341,1.7975,9.118,1302.0,3.8,3.8
2001-03-29,0.8807,123.45,1.4302,1.7323,0.4921,1.5725,3.8,0.4065,10.4075,1.801,9.127,1323.0,3.8,3.8
2001-03-30,0.8794,125.54,1.419,1.736,0.4881,1.5784,3.8,0.4033,10.38,1.805,9.1475,1332.0,3.8,3.8
2001-04-02,0.8824,126.75,1.42,1.7317,0.4828,1.575,3.8,0.3993,10.385,1.8157,9.161,1350.0,3.8,3.8
2001-04-03,0.893,125.41,1.4305,1.712,0.486,1.579,3.8,0.403,10.272,1.8115,9.1075,1350.0,3.8,3.8
2001-04-04,0.9013,125.38,1.435,1.6951,0.4893,1.5697,3.8,0.4045,10.234,1.8166,9.0783,1369.0,3.8,3.8
2001-04-05,0.8976,124.33,1.4266,1.702,0.4898,1.5788,3.8,0.4038,10.191,1.809,9.072,1352.0,3.8,3.8
2001-04-06,0.9002,124.03,1.4383,1.7,0.4958,1.5615,3.8,0.4046,10.115,1.814,9.0505,1342.1,3.8,3.8
2001-04-09,0.9014,124.85,1.447,1.6955,0.4948,1.5635,3.8,0.4043,10.131,1.8162,9.033,1341.9,3.8,3.8
2001-04-10,0.8884,124.48,1.436,1.7165,0.4945,1.5555,3.8,0.403,10.175,1.8135,9.1045,1334.0,3.8,3.8
2001-04-11,0.8856,124.82,1.434,1.7161,0.5025,1.5626,3.8,0.4035,10.21,1.807,9.133,1326.0,3.8,3.8
2001-04-12,0.8922,123.51,1.4391,1.7062,0.5082,1.56,3.8,0.4073,10.128,1.8035,9.073,1316.1,3.8,3.8
2001-04-13,0.8888,124.15,1.4354,1.7127,0.5081,1.5627,3.8,0.408,10.175,1.805,9.11,1325.3,3.8,3.8
2001-04-16,0.8862,124.64,1.436,1.718,0.5105,1.5625,3.8,0.409,10.193,1.8117,9.1359,1330.0,3.8,3.8
2001-04-17,0.8814,123.67,1.4287,1.731,0.5055,1.5575,3.8,0.4053,10.2902,1.8085,9.1325,1325.0,3.8,3.8
2001-04-18,0.8816,122.35,1.4257,1.7375,0.499,1.5692,3.8,0.4045,10.28,1.7998,9.1234,1316.0,3.8,3.8
2001-04-19,0.8909,121.87,1.4366,1.717,0.5085,1.547,3.8,0.4058,10.137,1.8065,9.07,1299.0,3.8,3.8
2001-04-20,0.9032,122.52,1.4428,1.6926,0.5178,1.5425,3.8,0.4158,10.082,1.8136,9.026,1313.1,3.8,3.8
2001-04-23,0.896,121.68,1.4377,1.7087,0.5061,1.546,3.8,0.4105,10.212,1.8072,9.073,1314.5,3.8,3.8
2001-04-24,0.8946,122.08,1.4365,1.7115,0.5035,1.549,3.8,0.408,10.253,1.8135,9.1145,1307.0,3.8,3.8
2001-04-25,0.8972,122.21,1.4397,1.7075,0.5045,1.5474,3.8,0.4095,10.223,1.8175,9.107,1307.9,3.8,3.8
2001-04-26,0.9011,123.13,1.4378,1.706,0.5065,1.546,3.8,0.4105,10.1345,1.817,9.0515,1317.0,3.8,3.8
2001-04-27,0.8924,123.76,1.4362,1.7232,0.5102,1.5417,3.8,0.4125,10.1925,1.819,9.075,1328.0,3.8,3.8
2001-04-30,0.8874,123.57,1.4306,1.7345,0.5096,1.536,3.8,0.4128,10.26,1.821,9.101,1319.0,3.8,3.8
2001-05-01,0.8937,121.92,1.434,1.7255,0.5177,1.5338,3.8,0.4198,10.208,1.8135,9.054,1319.0,3.8,3.8
2001-05-02,0.8925,121.72,1.4345,1.7307,0.5213,1.531,3.8,0.4235,10.236,1.8164,9.066,1310.0,3.8,3.8
2001-05-03,0.8891,121.19,1.4322,1.7355,0.5187,1.533,3.8,0.4225,10.27,1.821,9.094,1296.0,3.8,3.8
2001-05-04,0.8934,121.05,1.4362,1.7304,0.5189,1.5353,3.8,0.4216,10.2,1.8225,9.048,1292.5,3.8,3.8
2001-05-07,0.8916,121.34,1.44,1.7305,0.5186,1.5405,3.8,0.421,10.236,1.8255,9.0495,1297.1,3.8,3.8
2001-05-08,0.8848,121.66,1.4315,1.742,0.5182,1.5445,3.8,0.421,10.293,1.8234,9.0875,1304.0,3.8,3.8
2001-05-09,0.8845,122.25,1.4209,1.7429,0.5222,1.5407,3.8,0.4245,10.284,1.823,9.112,1301.9,3.8,3.8
2001-05-10,0.8792,122.71,1.4186,1.7485,0.5241,1.5391,3.8,0.4263,10.29,1.8165,9.144,1307.0,3.8,3.8
2001-05-11,0.8759,122.5,1.4177,1.7522,0.5207,1.5503,3.8,0.4217,10.258,1.8132,9.165,1298.0,3.8,3.8
2001-05-14,0.8748,123.12,1.4176,1.7516,0.518,1.5541,3.8,0.4185,10.325,1.819,9.156,1298.0,3.8,3.8
2001-05-15,0.8788,123.26,1.4236,1.7432,0.5193,1.5493,3.8,0.4187,10.253,1.8191,9.12,1303.7,3.8,3.8
2001-05-16,0.8842,123.59,1.4293,1.7329,0.5233,1.5405,3.8,0.4222,10.268,1.813,9.09,1310.0,3.8,3.8
2001-05-17,0.8828,122.68,1.431,1.7393,0.5273,1.536,3.8,0.426,10.223,1.8087,9.066,1302.1,3.8,3.8
2001-05-18,0.8774,123.67,1.4333,1.7486,0.5251,1.5328,3.8,0.426,10.25,1.8113,9.05,1304.1,3.8,3.8
2001-05-21,0.8762,122.91,1.438,1.7485,0.529,1.5325,3.8,0.427,10.2425,1.8108,9.07,1303.0,3.8,3.8
2001-05-22,0.8657,122.79,1.4278,1.7666,0.5231,1.5415,3.8,0.4241,10.37,1.8098,9.165,1305.0,3.8,3.8
2001-05-23,0.8598,120.39,1.4245,1.7755,0.5188,1.5452,3.8,0.4205,10.507,1.8052,9.2325,1287.0,3.8,3.8
2001-05-24,0.857,120.15,1.4103,1.7793,0.5175,1.5474,3.8,0.4225,10.525,1.8005,9.209,1286.0,3.8,3.8
2001-05-25,0.8577,120.75,1.4207,1.779,0.5193,1.5455,3.8,0.4242,10.535,1.8093,9.198,1289.3,3.8,3.8
2001-05-28,,,,,,,,,,,,,,
2001-05-29,0.8547,120.1,1.4187,1.784,0.5166,1.5376,3.8,0.4225,10.573,1.8085,9.252,1290.0,3.8,3.8
2001-05-30,0.8576,120.27,1.4251,1.7775,0.513,1.5464,3.8,0.417,10.592,1.811,9.229,1290.0,3.8,3.8
2001-05-31,0.8455,118.88,1.4175,1.797,0.5068,1.5461,3.8,0.4083,10.79,1.8095,9.379,1282.0,3.8,3.8
2001-06-01,0.8452,119.13,1.416,1.7992,0.5084,1.5324,3.8,0.4102,10.851,1.814,9.4538,1286.0,3.8,3.8
2001-06-04,0.8449,119.5,1.4123,1.7968,0.5062,1.5347,3.8,0.4085,10.9225,1.816,9.4475,1285.0,3.8,3.8
2001-06-05,0.8504,120.27,1.4113,1.7805,0.5093,1.5328,3.8,0.4103,10.83,1.812,9.365,1287.0,3.8,3.8
2001-06-06,0.8452,120.35,1.3906,1.7988,0.5141,1.5248,3.8,0.4112,10.924,1.8135,9.39,1286.0,3.8,3.8
2001-06-07,0.8506,119.91,1.39,1.7923,0.5191,1.521,3.8,0.4179,10.95,1.8095,9.335,1286.0,3.8,3.8
2001-06-08,0.8505,120.6,1.3817,1.7927,0.5243,1.5215,3.8,0.4182,10.935,1.8094,9.345,1286.0,3.8,3.8
2001-06-11,0.8425,122.02,1.373,1.8046,0.5223,1.5162,3.8,0.4176,11.027,1.814,9.423,1289.0,3.8,3.8
2001-06-12,0.8479,121.74,1.3781,1.796,0.5237,1.5246,3.8,0.4185,11.002,1.8165,9.423,1291.0,3.8,3.8
2001-06-13,0.8536,121.89,1.3909,1.7902,0.5276,1.5183,3.8,0.4221,10.79,1.8165,9.34,1293.0,3.8,3.8
2001-06-14,0.8598,121.42,1.4005,1.7753,0.5261,1.5208,3.8,0.4148,10.707,1.814,9.2755,1293.0,3.8,3.8
2001-06-15,0.8628,122.97,1.4056,1.7726,0.5257,1.522,3.8,0.4177,10.57,1.816,9.235,1293.0,3.8,3.8
2001-06-18,0.861,123.2,1.4034,1.777,0.5238,1.5336,3.8,0.4151,10.512,1.8173,9.214,1293.0,3.8,3.8
2001-06-19,0.8558,122.97,1.4008,1.7861,0.521,1.5337,3.8,0.4137,10.626,1.8175,9.183,1305.0,3.8,3.8
2001-06-20,0.8506,123.3,1.3952,1.7924,0.5182,1.531,3.8,0.413,10.72,1.8202,9.2625,1305.0,3.8,3.8
2001-06-21,0.8544,124.4,1.4167,1.7797,0.5178,1.5265,3.8,0.4131,10.7435,1.8233,9.22,1303.0,3.8,3.8
2001-06-22,0.857,124.25,1.414,1.773,0.5168,1.5293,3.8,0.4127,10.7045,1.821,9.211,1304.0,3.8,3.8
2001-06-25,0.8611,124.02,1.413,1.7655,0.5157,1.5195,3.8,0.4137,10.642,1.8192,9.219,1303.0,3.8,3.8
2001-06-26,0.8623,123.82,1.4154,1.7655,0.5198,1.5142,3.8,0.4158,10.7315,1.8205,9.191,1301.0,3.8,3.8
2001-06-27,0.8621,124.25,1.419,1.7648,0.5178,1.5176,3.8,0.417,10.735,1.8215,9.175,1300.0,3.8,3.8
2001-06-28,0.847,124.63,1.407,1.7983,0.511,1.5233,3.8,0.4103,10.85,1.823,9.293,1304.0,3.8,3.8
2001-06-29,0.8474,124.73,1.4077,1.7968,0.51,1.5175,3.8,0.4047,10.881,1.8225,9.329,1303.0,3.8,3.8
2001-07-02,0.8455,124.22,1.4168,1.8003,0.5106,1.5153,3.8,0.4047,10.955,1.8227,9.403,1303.0,3.8,3.8
2001-07-03,0.8477,124.48,1.4058,1.797,0.5162,1.5128,3.8,0.407,10.87,1.8232,9.352,1295.0,3.8,3.8
2001-07-04,,,,,,,,,,,,,,
2001-07-05,0.837,125.77,1.3998,1.8185,0.5147,1.5102,3.8,0.4047,11.0,1.825,9.43,1297.0,3.8,3.8
2001-07-06,0.8465,125.85,1.4106,1.7945,0.5083,1.52,3.8,0.4036,10.955,1.8275,9.3725,1299.0,3.8,3.8
2001-07-09,0.8474,125.43,1.4081,1.7964,0.5096,1.5203,3.8,0.4049,10.972,1.8281,9.347,1297.0,3.8,3.8
2001-07-10,0.8557,125.53,1.4098,1.7795,0.5106,1.5213,3.8,0.406,10.84,1.8347,9.283,1300.0,3.8,3.8
2001-07-11,0.8614,124.06,1.4121,1.7608,0.507,1.5255,3.8,0.4057,10.808,1.8365,9.275,1309.0,3.8,3.8
2001-07-12,0.853,124.1,1.4065,1.7725,0.5048,1.528,3.8,0.4048,10.86,1.8347,9.325,1301.0,3.8,3.8
2001-07-13,0.8527,124.75,1.3995,1.7738,0.5074,1.5398,3.8,0.4065,10.813,1.8375,9.325,1308.0,3.8,3.8
2001-07-16,0.8549,125.44,1.4011,1.769,0.508,1.54,3.8,0.407,10.764,1.8365,9.332,1315.0,3.8,3.8
2001-07-17,0.8549,124.89,1.4037,1.7708,0.5065,1.54,3.8,0.4055,10.776,1.8338,9.3485,1316.0,3.8,3.8
2001-07-18,0.8701,124.35,1.416,1.731,0.5142,1.535,3.8,0.4105,10.605,1.83,9.185,1312.0,3.8,3.8
2001-07-19,0.869,123.61,1.419,1.7327,0.5126,1.5418,3.8,0.413,10.658,1.826,9.2144,1305.0,3.8,3.8
2001-07-20,0.8713,122.85,1.429,1.7255,0.5055,1.545,3.8,0.409,10.648,1.824,9.182,1305.0,3.8,3.8
2001-07-23,0.8676,124.19,1.4185,1.7353,0.5079,1.545,3.8,0.4091,10.718,1.8265,9.213,1315.0,3.8,3.8
